sim,category,count,columns,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS
merge,col,22,96,1666139,63262381,11607850,23009145
merge,col,22,96,1669205,63262990,11578275,23088060
merge,col,22,96,1671465,63224615,11567778,23201541
merge,col,23,1,15769,1348104,482687,106498
merge,col,23,1,15845,1378031,502044,106785
merge,col,23,1,16011,1371400,503095,110049
merge,col,23,1,15958,1384763,508868,106582
merge,col,23,1,16174,1365982,506786,111895
merge,col,23,2,28809,2511783,575016,219825
merge,col,23,2,28891,2513122,581260,213497
merge,col,23,2,28435,2486815,575278,215915
merge,col,23,2,28931,2506961,590510,237311
merge,col,23,2,28340,2533038,615317,218206
merge,col,23,4,54754,4839510,733300,599550
merge,col,23,4,54220,4829380,726684,592755
merge,col,23,4,54555,4845309,738262,592019
merge,col,23,4,54462,4827213,745351,595880
merge,col,23,4,54793,4759679,723039,615090
merge,col,23,8,187894,9902934,1323767,2126793
merge,col,23,8,186789,9899574,1327591,2078830
merge,col,23,8,172904,9900988,1341350,1976558
merge,col,23,8,187104,9918343,1313189,2159693
merge,col,23,8,173484,9923001,1348354,2161736
merge,col,23,16,471176,20752225,2982775,5925585
merge,col,23,16,563283,20808525,3825646,8294034
merge,col,23,16,564398,20855611,3904731,8391285
merge,col,23,16,571039,20801316,3771861,8324097
merge,col,23,16,560786,20879977,3797919,8662235
merge,col,23,32,1042011,41977690,7019595,14714109
merge,col,23,32,1047172,42027664,6987829,14723851
merge,col,23,32,1071279,42196991,7627207,15570352
merge,col,23,32,1071957,42035754,7288656,15549054
merge,col,23,32,1029920,41936807,6901133,14368821
merge,col,23,64,2219459,83739306,15660475,33953290
merge,col,23,64,2276249,83862516,15729869,34434133
merge,col,23,64,2266989,83918680,15588042,35304901
merge,col,23,64,2250857,84069004,15696112,34955294
merge,col,23,64,2241924,83984656,15779838,34338398
merge,col,23,96,3390693,126591558,23647664,53573461
merge,col,23,96,3406918,126609140,24122652,52662618
merge,col,23,96,3367920,126686509,23883922,52878327
merge,col,23,96,3399052,127093701,24104263,52786712
merge,col,23,96,3363927,126589687,24344507,52187617
merge,col,24,1,31251,2679343,997578,209233
merge,col,24,1,30328,2669941,985200,201319
merge,col,24,1,31230,2730344,1008564,209749
merge,col,24,1,30705,2695307,972764,208926
merge,col,24,1,30769,2685884,950923,208926
merge,col,24,2,56987,5000266,1208438,446114
merge,col,24,2,56985,4931172,1187956,435025
merge,col,24,2,56476,5020427,1236401,428333
merge,col,24,2,57260,4997028,1156518,437937
merge,col,24,2,56146,5026194,1195460,429887
merge,col,24,4,108553,9616468,1411622,1166398
merge,col,24,4,107730,9656595,1517286,1189858
merge,col,24,4,107498,9632534,1489898,1189686
merge,col,24,4,108121,9620614,1473886,1186961
merge,col,24,4,106954,9630894,1495096,1188708
merge,col,24,8,215283,19559286,2660382,2904982
merge,col,24,8,217478,19643968,2676664,2706820
merge,col,24,8,214189,19918456,2863862,2852151
merge,col,24,8,215197,19591252,2672915,2910129
merge,col,24,8,214436,19557728,2627553,2891114
merge,col,24,16,799857,42027880,6180870,11480314
merge,col,24,16,814521,41577162,5908021,11331656
merge,col,24,16,841328,41676818,6391872,12282027
merge,col,24,16,709563,41032728,6117618,9988427
merge,col,24,16,804346,41878242,6250557,11223611
merge,col,24,32,2045346,84049489,16053907,33466855
merge,col,24,32,1939422,83360088,15936768,32330669
merge,col,24,32,2130930,84386873,15962009,35181304
merge,col,24,32,2076199,84175694,15943703,33873994
merge,col,24,32,1936624,83448951,16006898,32004161
merge,col,24,64,4392991,168992727,31476448,72947939
merge,col,24,64,4284581,168457732,31674037,72405426
merge,col,24,64,4488648,169211335,31473653,74953166
merge,col,24,64,4396504,168677818,31240489,72897405
merge,col,24,64,4387603,168373139,31184669,72594382
merge,col,24,96,6857821,255830164,48163918,115137599
merge,col,24,96,6744484,255639426,48261512,115070691
merge,col,24,96,6776024,255986304,47819227,115159543
merge,col,24,96,6855460,256611632,47473418,116559026
merge,col,24,96,6715089,255205884,48312010,114713792
merge,col,25,1,60912,5354436,2018945,404037
merge,col,25,1,61109,5360178,2020287,410690
merge,col,25,1,61334,5323284,1989250,405520
merge,col,25,1,60605,5318665,1934027,404634
merge,col,25,1,61179,5322058,1975305,417831
merge,col,25,2,109950,9970240,2382916,823256
merge,col,25,2,111309,9919004,2267658,819586
merge,col,25,2,112228,9938905,2323801,838678
merge,col,25,2,112223,10001867,2350021,821466
merge,col,25,2,112614,10022147,2344135,831290
merge,col,25,4,212417,19343885,2992279,2191042
merge,col,25,4,212605,19295286,2948970,2224859
merge,col,25,4,212066,19306951,2967629,2179094
merge,col,25,4,215641,19365083,3008450,2158623
merge,col,25,4,215246,19326278,3044669,2181190
merge,col,25,8,429730,39617302,5512025,5816135
merge,col,25,8,466157,39563726,5380761,5986648
merge,col,25,8,542298,39746016,5524951,6790270
merge,col,25,8,541145,39871899,5558219,6747788
merge,col,25,8,544379,39725504,5282070,6790179
merge,col,25,16,1575841,81618156,15042116,25922522
merge,col,25,16,1590455,81669876,15182472,26639058
merge,col,25,16,1713284,81886225,15191209,27780288
merge,col,25,16,1646893,81757893,15215358,27253825
merge,col,25,16,1707417,81993241,15577993,28169875
merge,col,25,32,4154220,168032103,31745186,68467474
merge,col,25,32,4178957,168571950,31913366,69312617
merge,col,25,32,4268965,168798944,31862860,70776120
merge,col,25,32,4261754,168804614,31838261,70496367
merge,col,25,32,4198826,168654496,32042328,70430838
merge,col,25,64,8974147,338379117,62495294,152015091
merge,col,25,64,8935335,338251083,62918241,152152251
merge,col,25,64,9022566,338694967,62754205,152651620
merge,col,25,64,8822499,337893514,63206969,149514194
merge,col,25,64,8806848,338305573,63093458,149396920
merge,col,25,96,14438086,512311055,97261420,237344428
merge,col,25,96,13601071,512187543,97761075,236641531
merge,col,25,96,13419437,511050638,95588985,226604887
merge,col,25,96,13633697,512949029,97619440,242077183
merge,col,25,96,13662516,511478664,96692765,232910665
merge,row,10,1,634,23527,2767,3546
merge,row,10,1,602,19982,3114,3237
merge,row,10,1,698,22589,2780,3858
merge,row,10,1,706,24804,2864,4193
merge,row,10,1,636,23467,2731,3667
merge,row,10,2,603,22153,2801,3551
merge,row,10,2,669,24650,2878,4135
merge,row,10,2,753,20617,2523,4037
merge,row,10,2,617,21804,2508,3801
merge,row,10,2,752,22275,2639,3734
merge,row,10,4,803,22204,2720,4149
merge,row,10,4,732,19775,2600,3559
merge,row,10,4,745,19964,2510,3849
merge,row,10,4,743,24998,2908,4021
merge,row,10,4,729,21274,2499,3503
merge,row,10,8,691,24781,2939,4258
merge,row,10,8,755,25433,2806,3940
merge,row,10,8,662,23221,2613,3686
merge,row,10,8,736,26064,2985,4429
merge,row,10,8,602,21999,2756,3273
merge,row,10,16,617,24314,3505,4353
merge,row,10,16,674,26737,3367,4302
merge,row,10,16,679,26053,3594,4110
merge,row,10,16,592,17564,2801,3296
merge,row,10,16,670,25955,3234,4002
merge,row,10,32,699,22756,5220,4500
merge,row,10,32,687,25403,6847,4901
merge,row,10,32,716,29476,6664,5018
merge,row,10,32,859,27779,6752,4976
merge,row,10,32,760,22291,6150,4497
merge,row,10,64,798,32806,18448,6035
merge,row,10,64,901,32403,19261,6142
merge,row,10,64,715,31295,18465,7204
merge,row,10,64,776,29125,17172,5810
merge,row,10,64,724,27140,18748,5241
merge,row,10,96,790,35496,29616,7404
merge,row,10,96,827,37465,29058,7170
merge,row,10,96,809,34520,29343,7135
merge,row,10,96,860,30361,28124,6576
merge,row,10,96,857,33815,28725,6835
merge,row,11,1,690,27447,3485,4826
merge,row,11,1,699,20435,2586,4074
merge,row,11,1,682,22718,2641,4156
merge,row,11,1,723,20912,2515,3831
merge,row,11,1,568,21613,2497,3461
merge,row,11,2,750,21721,2850,4236
merge,row,11,2,673,21167,2390,3994
merge,row,11,2,606,22228,2617,3191
merge,row,11,2,744,26280,3023,5004
merge,row,11,2,647,23995,2961,3800
merge,row,11,4,685,26758,2994,3669
merge,row,11,4,618,23030,2748,3866
merge,row,11,4,800,22810,2539,3971
merge,row,11,4,498,18442,2896,4566
merge,row,11,4,763,24404,2798,4544
merge,row,11,8,629,23881,2872,3776
merge,row,11,8,760,27412,3340,4509
merge,row,11,8,749,23497,2684,3714
merge,row,11,8,811,26693,3000,4253
merge,row,11,8,704,22610,2794,4037
merge,row,11,16,852,26378,3862,4442
merge,row,11,16,764,26102,4075,5265
merge,row,11,16,660,25836,3914,4339
merge,row,11,16,732,28061,4134,4695
merge,row,11,16,830,24679,3969,4392
merge,row,11,32,800,31372,10266,5389
merge,row,11,32,803,30399,10087,4921
merge,row,11,32,1043,34949,9387,6697
merge,row,11,32,791,28969,9375,5091
merge,row,11,32,883,32060,9716,5956
merge,row,11,64,853,36732,33581,7539
merge,row,11,64,896,35071,34262,8017
merge,row,11,64,782,37845,33538,7297
merge,row,11,64,876,38019,33411,7513
merge,row,11,64,879,37746,35302,7954
merge,row,11,96,920,51247,55774,9942
merge,row,11,96,904,45480,53988,9696
merge,row,11,96,985,50893,55838,10461
merge,row,11,96,865,47440,53949,10189
merge,row,11,96,883,45764,55595,9736
merge,row,12,1,702,22280,2900,3737
merge,row,12,1,712,24912,2793,3973
merge,row,12,1,667,22878,2565,3982
merge,row,12,1,686,22398,2758,3716
merge,row,12,1,696,24027,2999,4070
merge,row,12,2,676,27892,3213,3939
merge,row,12,2,594,22441,3684,3761
merge,row,12,2,668,24587,2930,3944
merge,row,12,2,654,24934,2792,3690
merge,row,12,2,738,24673,2899,4215
merge,row,12,4,716,26179,2814,4029
merge,row,12,4,812,27158,2921,4253
merge,row,12,4,678,25101,2885,4161
merge,row,12,4,793,24649,2548,3704
merge,row,12,4,600,18737,2598,3739
merge,row,12,8,684,26299,2983,3661
merge,row,12,8,801,27891,2717,4386
merge,row,12,8,692,28507,3549,6120
merge,row,12,8,710,29281,3027,4484
merge,row,12,8,729,25771,3118,3720
merge,row,12,16,862,28093,5204,4828
merge,row,12,16,799,27107,5494,4823
merge,row,12,16,811,27878,5356,4759
merge,row,12,16,723,32800,5237,5355
merge,row,12,16,849,27581,5337,5361
merge,row,12,32,889,39899,16151,6541
merge,row,12,32,879,37676,15664,6825
merge,row,12,32,761,35938,16417,6224
merge,row,12,32,927,36941,16448,7086
merge,row,12,32,880,34852,17746,6393
merge,row,12,64,942,50701,65928,11582
merge,row,12,64,814,51937,63094,11466
merge,row,12,64,987,50522,63826,11280
merge,row,12,64,937,48877,65096,10880
merge,row,12,64,848,48814,66026,10996
merge,row,12,96,1055,70178,109343,15485
merge,row,12,96,1121,74590,109806,15831
merge,row,12,96,1101,72645,109475,16296
merge,row,12,96,1000,69417,109055,15545
merge,row,12,96,1069,69305,107855,17060
merge,row,13,1,623,23759,2966,3817
merge,row,13,1,578,24231,4070,4609
merge,row,13,1,612,23547,3969,4522
merge,row,13,1,664,24826,2911,3790
merge,row,13,1,630,23423,4134,3969
merge,row,13,2,559,22406,3821,3247
merge,row,13,2,662,27748,3775,4019
merge,row,13,2,602,23835,3711,3994
merge,row,13,2,708,28066,3098,3950
merge,row,13,2,693,27816,2883,4508
merge,row,13,4,764,25852,3064,3906
merge,row,13,4,711,29353,3352,3791
merge,row,13,4,616,27862,4152,4042
merge,row,13,4,684,28381,4203,4241
merge,row,13,4,800,26008,2992,4075
merge,row,13,8,792,31751,3540,4123
merge,row,13,8,727,30908,4498,4807
merge,row,13,8,688,28236,4564,4022
merge,row,13,8,650,30253,4372,4350
merge,row,13,8,707,30480,4557,4251
merge,row,13,16,879,38962,8549,6243
merge,row,13,16,807,37384,9370,5709
merge,row,13,16,874,37732,8209,6003
merge,row,13,16,744,35941,8770,5689
merge,row,13,16,798,41039,9481,5905
merge,row,13,32,1067,53929,29869,9321
merge,row,13,32,973,52340,30649,9313
merge,row,13,32,1020,51792,31820,8904
merge,row,13,32,1041,51312,32325,9248
merge,row,13,32,1027,54215,33343,9937
merge,row,13,64,1335,78517,124374,18974
merge,row,13,64,1218,78785,121007,18895
merge,row,13,64,1332,83535,123344,19581
merge,row,13,64,1341,79198,127651,18260
merge,row,13,64,1500,78743,129228,19202
merge,row,13,96,1530,122245,215652,29294
merge,row,13,96,1554,120598,213163,27892
merge,row,13,96,1641,127557,213401,28125
merge,row,13,96,1628,127054,213999,28089
merge,row,13,96,1541,121902,214320,28606
merge,row,14,1,672,22726,3282,3684
merge,row,14,1,629,24045,4090,4203
merge,row,14,1,664,26421,3607,4020
merge,row,14,1,716,26819,3434,4232
merge,row,14,1,685,22587,3556,4116
merge,row,14,2,654,24753,2428,3291
merge,row,14,2,651,25802,2677,3595
merge,row,14,2,655,27847,3920,4466
merge,row,14,2,741,24758,2956,4045
merge,row,14,2,738,30912,3441,4350
merge,row,14,4,828,33783,3369,4764
merge,row,14,4,636,29027,3624,4243
merge,row,14,4,784,32793,3212,4598
merge,row,14,4,779,35296,3504,4554
merge,row,14,4,760,34597,4491,4806
merge,row,14,8,738,37085,5093,4610
merge,row,14,8,768,36180,4936,4536
merge,row,14,8,877,39517,4214,5194
merge,row,14,8,796,42480,5413,5630
merge,row,14,8,799,36546,5159,4714
merge,row,14,16,1003,54962,14373,8021
merge,row,14,16,1048,52169,14825,7824
merge,row,14,16,1158,51915,13189,8968
merge,row,14,16,1030,55895,14784,8090
merge,row,14,16,973,52293,14318,8281
merge,row,14,32,1402,79251,67497,14015
merge,row,14,32,1486,78547,56174,15494
merge,row,14,32,1387,79261,56040,14435
merge,row,14,32,1491,78499,56041,15224
merge,row,14,32,1454,83413,59790,14945
merge,row,14,64,2053,142409,252367,34186
merge,row,14,64,2124,137711,249765,34475
merge,row,14,64,2085,140517,245150,35504
merge,row,14,64,2072,140287,246130,35248
merge,row,14,64,2013,140328,246279,35739
merge,row,14,96,2653,227144,425163,53153
merge,row,14,96,2577,223749,429867,53268
merge,row,14,96,2535,230394,426277,52949
merge,row,14,96,2561,229962,428871,54134
merge,row,14,96,2526,214697,426938,51571
merge,row,15,1,625,26932,5583,3937
merge,row,15,1,640,27046,5021,3941
merge,row,15,1,639,27142,5338,4239
merge,row,15,1,829,27382,3897,5054
merge,row,15,1,702,28181,5096,4271
merge,row,15,2,707,30738,4196,4043
merge,row,15,2,626,29894,4014,3774
merge,row,15,2,728,32291,3834,5354
merge,row,15,2,696,32775,4270,4028
merge,row,15,2,739,32917,4447,4091
merge,row,15,4,884,37164,3473,4660
merge,row,15,4,936,42262,3595,5026
merge,row,15,4,915,40748,3619,4782
merge,row,15,4,945,39984,3491,4681
merge,row,15,4,759,37499,4317,4105
merge,row,15,8,1065,57685,5847,6721
merge,row,15,8,977,52348,5911,6234
merge,row,15,8,930,52240,6201,5983
merge,row,15,8,1145,52708,5417,6518
merge,row,15,8,955,53856,6483,6214
merge,row,15,16,1475,88459,27031,12959
merge,row,15,16,1397,85132,25051,12582
merge,row,15,16,1514,89769,24105,12534
merge,row,15,16,1444,87078,26253,12694
merge,row,15,16,1538,86762,24161,12434
merge,row,15,32,2137,136719,108256,26381
merge,row,15,32,2135,136994,112323,25325
merge,row,15,32,2189,134962,113302,25790
merge,row,15,32,2265,134403,111622,26880
merge,row,15,32,2152,136677,110040,26276
merge,row,15,64,3448,276729,502617,65566
merge,row,15,64,3501,272282,487740,66171
merge,row,15,64,3395,284440,513078,65912
merge,row,15,64,3440,282610,509558,65556
merge,row,15,64,3381,270795,499894,64425
merge,row,15,96,4497,438077,856733,101964
merge,row,15,96,4552,423064,854273,100153
merge,row,15,96,4441,433800,853412,100189
merge,row,15,96,4404,412494,844618,99360
merge,row,15,96,4457,427503,851159,99869
merge,row,16,1,692,29566,6673,4385
merge,row,16,1,726,29513,5162,4324
merge,row,16,1,742,32921,6599,4662
merge,row,16,1,794,31224,6322,5087
merge,row,16,1,732,35215,6334,4840
merge,row,16,2,825,37434,3321,4129
merge,row,16,2,852,36998,4496,4301
merge,row,16,2,760,38308,4577,5327
merge,row,16,2,861,41081,4758,4387
merge,row,16,2,950,40732,3477,4635
merge,row,16,4,1052,57518,5855,5494
merge,row,16,4,993,53388,5347,5407
merge,row,16,4,1070,55042,4494,5347
merge,row,16,4,1043,52083,4332,5147
merge,row,16,4,1139,56880,4687,5830
merge,row,16,8,1417,89972,10631,9287
merge,row,16,8,1438,87678,9975,9270
merge,row,16,8,1433,89875,9939,9809
merge,row,16,8,1432,88943,9825,9243
merge,row,16,8,1444,89056,10290,9711
merge,row,16,16,2283,148735,48543,21132
merge,row,16,16,2385,151725,47234,22052
merge,row,16,16,2382,146517,48555,20278
merge,row,16,16,2230,146088,46746,20154
merge,row,16,16,2355,147670,45235,22194
merge,row,16,32,3894,262005,242955,48320
merge,row,16,32,3980,262582,222619,48834
merge,row,16,32,3801,260654,242186,48114
merge,row,16,32,3806,263034,225692,47922
merge,row,16,32,3797,264196,228245,48686
merge,row,16,64,6354,502241,945380,130641
merge,row,16,64,6354,511741,1017018,129358
merge,row,16,64,6221,508327,956162,129508
merge,row,16,64,6151,521631,1010660,127063
merge,row,16,64,6327,510021,1027225,124935
merge,row,16,96,8338,836216,1696563,198203
merge,row,16,96,8633,856269,1694744,194524
merge,row,16,96,8470,895599,1704802,194032
merge,row,16,96,8371,877689,1699856,196505
merge,row,16,96,8242,835854,1683771,199183
merge,row,17,1,859,40622,8259,5191
merge,row,17,1,882,45918,9551,5723
merge,row,17,1,791,42850,10163,5902
merge,row,17,1,925,44954,8632,6072
merge,row,17,1,838,41571,9345,5605
merge,row,17,2,1018,56986,5401,4779
merge,row,17,2,1018,55795,4807,5033
merge,row,17,2,943,54768,4931,4612
merge,row,17,2,1046,53845,5145,5126
merge,row,17,2,1066,53944,4250,4512
merge,row,17,4,1583,89608,6406,7113
merge,row,17,4,1542,85520,6406,7149
merge,row,17,4,1604,90338,6553,7097
merge,row,17,4,1443,85961,7185,6805
merge,row,17,4,1496,88273,7608,7525
merge,row,17,8,2316,151921,17000,14164
merge,row,17,8,2271,151422,14069,13827
merge,row,17,8,2255,157295,15505,14422
merge,row,17,8,2165,149719,15903,13835
merge,row,17,8,2428,153732,15335,14940
merge,row,17,16,4058,283614,88346,37421
merge,row,17,16,3995,280883,90517,36664
merge,row,17,16,4035,278213,86965,36289
merge,row,17,16,4109,285914,93538,37658
merge,row,17,16,3962,278050,88844,37106
merge,row,17,32,7214,490896,457179,94083
merge,row,17,32,7112,485529,478781,93334
merge,row,17,32,7302,492989,443477,94409
merge,row,17,32,7059,484488,436570,92470
merge,row,17,32,7077,488404,443563,92264
merge,row,17,64,11998,950951,1919161,254532
merge,row,17,64,11767,956723,1955511,247320
merge,row,17,64,12019,978565,1999789,255625
merge,row,17,64,12377,942753,1878959,257016
merge,row,17,64,11905,982068,1984924,255694
merge,row,17,96,16132,1643968,3363687,396413
merge,row,17,96,15979,1564836,3337444,390096
merge,row,17,96,16018,1591095,3342503,392230
merge,row,17,96,16217,1619913,3364569,389987
merge,row,17,96,16025,1685700,3370966,394169
merge,row,18,1,1080,60034,16488,7636
merge,row,18,1,1086,63153,15367,7524
merge,row,18,1,1095,55776,14370,7034
merge,row,18,1,1080,59727,16694,7137
merge,row,18,1,1058,61018,15427,7213
merge,row,18,2,1410,89354,6714,6406
merge,row,18,2,1496,86320,6375,6197
merge,row,18,2,1516,89598,5820,6126
merge,row,18,2,1467,91243,6006,6298
merge,row,18,2,1407,85353,7114,5823
merge,row,18,4,2298,153574,10235,10386
merge,row,18,4,2250,148839,10669,9913
merge,row,18,4,2492,150565,10189,10619
merge,row,18,4,2471,154467,9725,10851
merge,row,18,4,2209,149320,10261,9803
