category,count,columns,distribution,time,event,counter
pdq_static,16777216,4,correlated0.9,92121.860172,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.860841,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.861816,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.863246,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.863464,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.865113,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.865395,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.866758,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.867532,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.868399,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.870030,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.870046,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.871712,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.873136,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.873359,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.875001,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.876294,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.876642,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.878275,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.879396,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.879917,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.881564,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.882522,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.883194,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.884837,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.885615,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.886465,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.888114,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.888777,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.889755,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.891390,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.891879,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.893019,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.894665,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.894994,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.896301,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.897947,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.898095,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.899593,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.901223,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.901224,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.902864,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.904374,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.904499,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.906124,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.907499,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.907765,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.909400,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.910574,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.911059,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.912711,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.913703,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.914331,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.915974,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.916837,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.917607,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.919228,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.919954,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.920863,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.922510,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.923069,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.924159,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.925806,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.926165,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.927472,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.929194,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.929319,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.930863,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.932496,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.932504,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.934127,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.935624,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.935735,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.937383,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.938740,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.939018,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.940654,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.941864,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.942286,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.943914,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.944977,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.945552,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.947200,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.948097,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.948841,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.950483,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.951195,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.952135,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.953777,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.954318,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.955411,branch-misses,20000
